Text_ID,Product_Type,processed_Product_Description,Sentiment
5848,9,rt mention google map used provide common reference point printed fast paced ground reaction arabspring sxsw,2
6603,9,rt mention rt mention rt mention google launch major new social network called circle possibly today link sxsw,2
5330,9,rt mention want micro usb charger samsung android kindle sxsw starting pay 10 7 day link snapgoods,2
1405,9,quot austin guide planet quot currently free iphone app store sxsw,2
2212,5,marissa mayer google speaking sxsw mobile phone usage google map surpassed online use past couple month,3
7096,9,apple opening store downtown austin ipod 2 launch sxsw link,2
4194,5,suck rt mention rt mention google preview major new social service circle sxsw today link,1
8901,9,mention apple sxsw anyone get,2
7446,2,link apple open temp store sxsw event start day good work apple,3
4251,7,beautifully smart simple idea rt mention mention wrote hollergram ipad app sxsw link,3
3050,9,sxsw lady ipad bot twitter creator persistent guy chased last night hopeyoudidntgivehimnone sxsw,2
8568,9,serìá cierto rt mention google launch major new social network called circle possibly today sxsw,2
2107,9,chimpit party plutopia google maybe movie sxsw start today,2
5145,6,rt mention mention peter cashmore ipad 2 minor improvement worth unless money burn sxsw,1
1134,9,following mention leanux panel sxsw realtime google doc link thanks mention,2
3068,9,today session 1 2 sxsw print design future link link,2
5806,9,rt mention google announces sxsw application link ireport wssxsw sxsw scrm sm marketing,2
2715,9,anyone temporary apple store sxsw,3
5381,9,rt mention tech interaction event ipad apps right link sxsw,2
8328,9,link mention google launch major new social network called circle,2
1739,9,today sxsw bulletproof ux strategy game amp design pattern google anatomy design decision,2
6386,9,rt mention note self never try convince person useful twitter day featuring sxsw amp apple product release,2
7886,9,google coming social network sxsw mean working something though technews,2
3582,9,mention touchingstories ipad tablet sxsw workshop would love chat afteward,2
8574,2,sxsw toolkit iphone h2o bike amp shade walking apple ad touch rei sxswtoolkit,3
6123,9,rt mention case rabbit forgot home apple opening store austin sxsw link,2
5335,9,rt mention right rain link edchat musedchat sxsw sxswi classical newtwitter,2
33,9,anyone sxsw want sell old ipad,2
4525,7,iphone sxsw app would b pretty awesome crash every 10mins extended browsing fuckit illmakeitwork,1
6564,6,rt mention rt mention next life coming back ipad woman ca keep hand thing sxsw,3
6623,9,rt mention rt mention launching product sxsw plenty else join u h4ckers today link,2
3825,9,apple ipad shop sxsw link,2
877,9,n2 first meeting link code valid infektd sxsw necro,2
247,9,mention pic winning ipad unsix sxsw cc mention mention link cont link,2
5788,9,rt mention going sxsw compiled list top 6 smartphone apps austin link iphone droid,2
5201,9,rt mention quot google canadian tuxedo lose hour quot sxsw,2
8355,9,one watch rt mention mention launch major new social network called circle possibly today link sxsw,2
4600,9,downloading sxsw featured artist link itunes,2
7865,9,wish sxsw right lot action taking place sure fun nevertheless google find ton news,3
6909,9,rt mention officially sxsw come mention grill mention u zazzlsxsw get make iphone case,2
7245,7,checking new fast society app iphone kinda like group foursquare nice sxsw thanks mention sharing,3
2995,9,brown paper coming window sxsw popup apple store link,2
1716,9,take sxsw hashtags scheen tv sport tweet day needing link,0
462,2,even begin apple win sxsw link mention,3
3580,9,know going austin tomorrow iphone definitely trying convince going autism sxsw,2
2470,9,sxsw ipad store sold everything except 64gig wifi white,2
1454,9,thank rt mention sxsw touchingstories great presentation future digital magazine link mention,2
3146,8,mention feature mention iphone sxsw week,3
1711,2,first sxsw blog post mention grand opening apple popup store link,3
2433,6,also ipad 2 ordered stand line wasting valuable fellowship time sxsw,3
8230,9,great free music free sxsw music sampler available mention mention fb,2
2648,5,new circle game rt mention mention google try launch new social network called circle link sxsw,1
970,2,apple open quot quot store across street sxsw two week umm genius obvious cough ipad2 cough,3
8396,9,mention thank u ur tweet japan sxsw trying get donation booth iphone plz help,2
165,9,anyone sxsw want ipad 2 line pick one someone willing pay 50 grab 1,2
3699,9,watching quot designing ipad interface new navigation schema quot sxsw uxdes,2
2647,2,hey apple fan get peek space slated sxsw apple store tomorrow link,3
5587,9,rt mention looking around sxswi would think apple tech company existence sxsw,2
465,2,even begin apple win sxsw techcrunch link ipad,3
2776,2,genius idea rt mention apple popup store sxsw link,3
3372,9,omg guy next ipad trying understand twitter never used painful sxsw,2
3912,9,know bad calendar iphone sxsw fml,1
1845,9,watching talk guy hired jony ive apple sxsw industrialdesign,2
2631,9,best ipad app offline viewing sxsw program,2
7700,9,false alarm google circle coming probably ever link link sxsw sxswi,2
1284,9,trying update software iphone download sxsw app far luck wonder phone mexico,1
3588,9,new social network gt rt mention interrupt regularly scheduled sxsw geek programming big news link google,2
1094,9,mention u r coming sxsw dwnld groundlink app amp ride 10 austin sxswi link see u booth 437,2
847,9,location location location link via mention google sxsw,2
5268,9,rt mention sxsw crm scrm join mention sxsw next sunday noon hilton austin 4 coffee amp chat old act user amp show viporbit 4 iphone,2
1372,2,apple comer sxsw link,3
6243,9,rt mention left white iphone 4g cab austin sxsw internet please help,2
311,9,tweet stalled data sluggish come amp verizon embarrassing iphone customer switched sxsw iphone,2
1081,9,c40 nice shot link code valid infektd sxsw cvdc,2
4464,7,rt mention going sxsw today share photo video ireport link cnn iphone app,3
2332,9,techcrunch google launchrock vencorps want give 30k startup sxsw l link facebook mention,2
1781,9,ipad 2 also cartoonishly large digital camera sxsw cstejas link,0
7660,9,lot free music sxsw band link link,2
7353,0,final preparation launch underway join tomorrow got special android promotion starting sxsw,3
3573,9,mention would love chk ie9 sxsw mention handset 1 thats upcoming seduce away mention,2
5576,9,rt mention black white ipad sxsw ipad2,2
3096,9,android developer friend let hang saturday sxsw link rt fellow,2
233,8,iphone alarm botch timechange many freak late flight missed panel behind bloody mary,1
6941,9,rt mention google reveal new social network called circle google facebook twitter sxsw link via mention,2
2498,1,cobra iradar detection system coming android next month link android gps iphone sxsw,3
8467,9,thing got smarmcake sxsw writeup google ontologists link ontologyshoutoutwut,2
8419,9,jamin sxsw itunes album link,2
827,9,google launching new social network called circle today sxsw link,2
6809,9,rt mention tomlinson tx observer say apple subscription data holding biggest impediment success newsapps sxsw,2
2678,9,google going try socialnetworking googlecircles announced today sxsw shall see,2
4930,9,bandcamp offering one day free streaming music link music bandcamp music sxsw cyber iphone,2
1234,9,apple set open popup shop austin 6th amp con sxsw link via mention sxsw sxswprsa prsa,2
762,5,google launch major new social network called circle link sxsw brazil orkut user waiting,3
130,9,notatsxsw sxsw link free download meet nearby pep,2
2424,9,medium circus guy walk apple popup store sxsw 1st ipad2 austin 6th amp congress link,2
7763,9,jealous rt mention line apple ipad 2 popup store already wrapping around block sxsw link,2
8795,7,got craving sxsw mind created app foodspotting link iphone apps,3
3738,6,ok definitely need ipad 2 sxsw gadgetenvy,3
7479,5,google map demo render quickly 3d building landscape included basic map marissagoogle sxsw,3
265,2,sxsw apple quot quot store nut still packed link,2
8029,9,yeah got could resist wearing blue jean black shirt sneaker standing line new ipad sxsw,3
5534,6,rt mention awesome hand review ipad 2 coming tomorrow mention guest post mention sxsw,3
4735,2,sxsw sponsored apple plaid boy attracted,3
4824,9,heading sxsw weekend author hosting android dev meetup stop link,2
7617,9,mention track yr thought google incognito browsing sxsw payingwithdata,2
4894,9,35 socialmedia music story may missed weekend link via mention sxsw ipad2 iphone,2
8476,8,food thought prefer sxsw app website scheduler iphone changed life interesting smart phone changed communication,3
2735,7,look like fun session sxsw quot mistake made building nextflix iphone quot link,3
4875,9,heading talk mention searchengineland sxsw q amp session mention amp bing,2
3168,6,ipad flight wifi sitting behind mention ready shiner sxsw,3
2079,9,share share share posterous join sxsw pile posterous event iphone link socmedia,3
7600,9,google circle loom google nerd social sxsw mention link via mention,2
6638,2,rt mention rumor apple store opening sxsw 6th amp congress sign point yes link,3
3212,1,installing mention android get vip pedicab treatment sxsw,3
9057,9,mention guy amp give ipad win quot mention cbs scvngr launch spy game sxsw link sxsw quot,2
1325,9,flipboard launch iphone app working experience tablet sxsw,2
6831,9,rt mention update recco link sxsw def good time follow friend b4 newbie,2
6274,7,rt mention look like fun session sxsw quot mistake made building nextflix iphone quot link,3
5386,9,cpmpetition difference prespective sxsw google microsoft link,2
6297,9,rt mention marissa mayer google connect digital amp physical world mobile link sxsw,2
4843,8,4g connectivity iphone smart phone joe berry sxsw connectedcar,3
478,2,even begin apple winsåêsxsw link apple sxsw,3
2900,9,smmnextgen tool cheap google also radian6 altimeter sxsw sloansxsw,2
6366,9,rt mention new social network may debut sxsw google circle link eatdrinktweet done yet,3
1276,2,apple two retail location anticipation gadget ipad sxsw gadget link,2
6305,9,rt mention mayer making clear google going straight foursquare amp gowalla google hotpot sxsw,2
4185,3,google eat rhizome sxswk sxsw mention hilton link,1
1791,6,ipad 2 take sxsw video link via mashable,3
4021,7,mention know mention awesome app likely appreciate design also giving free t sxsw,3
8269,7,first get papa sangre iphone panel amazing game totally awesome sxsw sxswi,3
5129,9,rt mention mention help u get word sxsw party featuring mention ipad2 giveaway link,2
6748,9,rt mention ipad 2 take sxsw one biggest event 1st day sxsw 2011 even offic link,2
